parent	node
Central intermediary metabolism	Other@Central intermediary metabolism
Other@Central intermediary metabolism	PA0031
Other@Central intermediary metabolism	PA0265
Other@Central intermediary metabolism	PA0266
Other@Central intermediary metabolism	PA0447
Other@Central intermediary metabolism	PA0448
Other@Central intermediary metabolism	PA0493
Other@Central intermediary metabolism	PA0546
Other@Central intermediary metabolism	PA0792
Other@Central intermediary metabolism	PA0796
Other@Central intermediary metabolism	PA0814
Other@Central intermediary metabolism	PA0835
Other@Central intermediary metabolism	PA1311
Other@Central intermediary metabolism	PA1502
Other@Central intermediary metabolism	PA1601
Other@Central intermediary metabolism	PA1602
Other@Central intermediary metabolism	PA1628
Other@Central intermediary metabolism	PA1997
Other@Central intermediary metabolism	PA2003
Other@Central intermediary metabolism	PA2053
Other@Central intermediary metabolism	PA2215
Other@Central intermediary metabolism	PA2413
Other@Central intermediary metabolism	PA3004
Other@Central intermediary metabolism	PA3330
Other@Central intermediary metabolism	PA3590
Central intermediary metabolism	Phosphorus compounds
Phosphorus compounds	PA0141
Phosphorus compounds	PA0843
Phosphorus compounds	PA1310
Phosphorus compounds	PA2428
Phosphorus compounds	PA3373
Phosphorus compounds	PA3376
Phosphorus compounds	PA3455
Phosphorus compounds	PA4031
Phosphorus compounds	PA5241
Phosphorus compounds	PA5242
Central intermediary metabolism	Polyamine biosynthesis
Polyamine biosynthesis	PA0292
Polyamine biosynthesis	PA0293
Polyamine biosynthesis	PA0294
Polyamine biosynthesis	PA0321
Polyamine biosynthesis	PA0654
Polyamine biosynthesis	PA1687
Polyamine biosynthesis	PA3713
Polyamine biosynthesis	PA4519
Polyamine biosynthesis	PA4773
Polyamine biosynthesis	PA4774
Polyamine biosynthesis	PA4839
Central intermediary metabolism	Sulfur metabolism
Sulfur metabolism	PA0183
Sulfur metabolism	PA0506
Sulfur metabolism	PA0507
Sulfur metabolism	PA0508
Sulfur metabolism	PA0740
Sulfur metabolism	PA1284
Sulfur metabolism	PA1292
Sulfur metabolism	PA1685
Sulfur metabolism	PA1756
Sulfur metabolism	PA2062
Sulfur metabolism	PA2346
Sulfur metabolism	PA2347
Sulfur metabolism	PA2356
Sulfur metabolism	PA2357
Sulfur metabolism	PA2602
Sulfur metabolism	PA2603
Sulfur metabolism	PA3444
Sulfur metabolism	PA3446
Sulfur metabolism	PA3954
Sulfur metabolism	PA4198
Sulfur metabolism	PA4199
Sulfur metabolism	PA4442
Sulfur metabolism	PA4443
Sulfur metabolism	PA4956
Sulfur metabolism	PA5175
Sulfur metabolism	PA5187
Metabolism	Energy metabolism
Energy metabolism	Aerobic
Aerobic	PA1174
Aerobic	PA1583
Aerobic	PA1584
Energy metabolism	Amino acids and amines
Amino acids and amines	PA0130
Amino acids and amines	PA0131
Amino acids and amines	PA0132
Amino acids and amines	PA0133
Amino acids and amines	PA0219
Amino acids and amines	PA0221
Amino acids and amines	PA0297
Amino acids and amines	PA0299
Amino acids and amines	PA0432
Amino acids and amines	PA0534
Amino acids and amines	PA0743
Amino acids and amines	PA0747
Amino acids and amines	PA0782
Amino acids and amines	PA0831
Amino acids and amines	PA0865
Amino acids and amines	PA0870
Amino acids and amines	PA0871
Amino acids and amines	PA0872
Amino acids and amines	PA0895
Amino acids and amines	PA0896
Amino acids and amines	PA0897
Amino acids and amines	PA0898
Amino acids and amines	PA0899
Amino acids and amines	PA0901
Amino acids and amines	PA1027
Amino acids and amines	PA1028
Amino acids and amines	PA1195
Amino acids and amines	PA1196
Amino acids and amines	PA1252
Amino acids and amines	PA1253
Amino acids and amines	PA1254
Amino acids and amines	PA1255
Amino acids and amines	PA1259
Amino acids and amines	PA1261
Amino acids and amines	PA1266
Amino acids and amines	PA1267
Amino acids and amines	PA1268
Amino acids and amines	PA1337
Amino acids and amines	PA1409
Amino acids and amines	PA1565
Amino acids and amines	PA1566
Amino acids and amines	PA1638
Amino acids and amines	PA1742
Amino acids and amines	PA1818
Amino acids and amines	PA1998
Amino acids and amines	PA1999
Amino acids and amines	PA2000
Amino acids and amines	PA2007
Amino acids and amines	PA2008
Amino acids and amines	PA2009
Amino acids and amines	PA2010
Amino acids and amines	PA2011
Amino acids and amines	PA2012
Amino acids and amines	PA2013
Amino acids and amines	PA2014
Amino acids and amines	PA2015
Amino acids and amines	PA2016
Amino acids and amines	PA2040
Amino acids and amines	PA2080
Amino acids and amines	PA2081
Amino acids and amines	PA2247
Amino acids and amines	PA2248
Amino acids and amines	PA2317
Amino acids and amines	PA2442
Amino acids and amines	PA2443
Amino acids and amines	PA2445
Amino acids and amines	PA2446
Amino acids and amines	PA2473
Amino acids and amines	PA2511
Amino acids and amines	PA2512
Amino acids and amines	PA2513
Amino acids and amines	PA2514
Amino acids and amines	PA2579
Amino acids and amines	PA2683
Amino acids and amines	PA2776
Amino acids and amines	PA3116
Amino acids and amines	PA3139
Amino acids and amines	PA3356
Amino acids and amines	PA3357
Amino acids and amines	PA3418
Amino acids and amines	PA3569
Amino acids and amines	PA3570
Amino acids and amines	PA3862
Amino acids and amines	PA3863
Amino acids and amines	PA3864
Amino acids and amines	PA4024
Amino acids and amines	PA4025
Amino acids and amines	PA4091
Amino acids and amines	PA4092
Amino acids and amines	PA4123
Amino acids and amines	PA4124
Amino acids and amines	PA4125
Amino acids and amines	PA4127
Amino acids and amines	PA4914
Amino acids and amines	PA4976
Amino acids and amines	PA4977
Amino acids and amines	PA5082
